manufacturer_sku,manufacturer,type,subtype,description,model,price,created_at,updated_at
00HT293,Lenovo,Consumable,SSD,"Lenovo 00HT293 128GB SATA 6Gb/s 2.5"" TLC SSD","Lenovo 00HT293 128GB SATA 6Gb/s 2.5"" TLC SSD",$119.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00HT294,Lenovo,Consumable,SSD,"Lenovo Thinkpad 128GB 2.5"" SATA SSD Drive","Lenovo Thinkpad 128GB 2.5"" SATA SSD Drive",$89.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00HT359,Lenovo,Consumable,Motherboard,Lenovo ThinkPad X1 Carbon 3rd Gen Motherboard i5-5300U 8GB,Lenovo ThinkPad X1 Carbon 3rd Gen Motherboard i5-5300U 8GB,$173.15,2026-04-25 02:16:53,2026-04-25 02:16:53
00HT361,Lenovo,Consumable,Motherboard,ThinkPad X1 Carbon 3rd Gen Motherboard i7-5600U,ThinkPad X1 Carbon 3rd Gen Motherboard i7-5600U,,2026-04-25 02:16:53,2026-04-25 02:16:53
00HT379,Lenovo,Consumable,Processor,"Lenovo ThinkPad X250 i5-5200,TPM Motherboard 00HT379","Lenovo ThinkPad X250 i5-5200,TPM Motherboard 00HT379",$330.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00HT377,Lenovo,Consumable,Motherboard,Lenovo ThinkPad X250 i3-5010 TPM Motherboard,Lenovo ThinkPad X250 i3-5010 TPM Motherboard,$129.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00HT736,Lenovo,Consumable,Motherboard,Lenovo ThinkPad T450S Motherboard (i5-5200U),Lenovo ThinkPad T450S Motherboard (i5-5200U),$599.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00HT789,Lenovo,Consumable,Processor,Lenovo ThinkPad Yoga 12 Motherboard 00HT789 i3-5005U,Lenovo ThinkPad Yoga 12 Motherboard 00HT789 i3-5005U,$210.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW002,Lenovo,Consumable,Battery,Lenovo 00HW002 ThinkPad X1 Carbon Gen 3 Battery,Lenovo 00HW002 ThinkPad X1 Carbon Gen 3 Battery,$69.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW003,Lenovo,Consumable,Battery,Lenovo ThinkPad X1 Carbon Gen 3 (3rd Gen 2015) Battery,Lenovo ThinkPad X1 Carbon Gen 3 (3rd Gen 2015) Battery,,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW016,Lenovo,Consumable,Battery,Lenovo ThinkPad 10 2nd Gen Battery,Lenovo ThinkPad 10 2nd Gen Battery,,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW026,Lenovo,Consumable,Battery,Lenovo ThinkPad Yoga 260 Series Battery (44Wh Li-ion),Lenovo ThinkPad Yoga 260 Series Battery (44Wh Li-ion),$49.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW020,Lenovo,Consumable,Battery,00HW020 Lenovo ThinkPad Yoga Laptop Battery,00HW020 Lenovo ThinkPad Yoga Laptop Battery,$49.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW027,Lenovo,Consumable,Battery,Lenovo ThinkPad Yoga 260 Battery 15.2V 44Wh,Lenovo ThinkPad Yoga 260 Battery 15.2V 44Wh,$49.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW044,Lenovo,Consumable,Battery,Lenovo ThinkPad Yoga 11E 3rd Gen Battery,Lenovo ThinkPad Yoga 11E 3rd Gen Battery,,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW043,Lenovo,Consumable,Battery,Lenovo ThinkPad Yoga 11E 3rd Gen Battery (00HW043),Lenovo ThinkPad Yoga 11E 3rd Gen Battery (00HW043),$29.97,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW045,Lenovo,Consumable,Battery,Lenovo ThinkPad X1 Tablet Battery (7.64V 37Wh),Lenovo ThinkPad X1 Tablet Battery (7.64V 37Wh),,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW122,Lenovo,Consumable,Motherboard,Lenovo ThinkPad W541 Motherboard Q3 K2100M N15P-Q3-A1 DDR3L,Lenovo ThinkPad W541 Motherboard Q3 K2100M N15P-Q3-A1 DDR3L,,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW163,Lenovo,Consumable,Hard Drive,Lenovo 00HW163 - 320GB 7.2K RPM SATA 2.5 Inch Hard Drive,Lenovo 00HW163 - 320GB 7.2K RPM SATA 2.5 Inch Hard Drive,$39.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW350,Lenovo,Consumable,Processor,Oasis-1 FRU CPU ASM Intel Core i7-4910MQ,Oasis-1 FRU CPU ASM Intel Core i7-4910MQ,$319.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW353,Lenovo,Consumable,Processor,Lenovo 00HW353 Oasis-1 FRU CPU ASM Intel Core i7-4710MQ,Lenovo 00HW353 Oasis-1 FRU CPU ASM Intel Core i7-4710MQ,$98.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00HW379,Lenovo,Consumable,Motherboard,"Lenovo ThinkPad 10 Motherboard 00HW379 (W8P, Z3795, 4GB, 128GB, WWAN)","Lenovo ThinkPad 10 Motherboard 00HW379 (W8P, Z3795, 4GB, 128GB, WWAN)",$95.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT008,Lenovo,Consumable,SSD,Lenovo 00JT008 128GB SATA M.2 2280 SSD,Lenovo 00JT008 128GB SATA M.2 2280 SSD,,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT009,Lenovo,Consumable,SSD,Lenovo PM871 256GB 6G M.2 MLC SSD (00JT009),Lenovo PM871 256GB 6G M.2 MLC SSD (00JT009),$599.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT010,Lenovo,Consumable,SSD,Lenovo ThinkPad 512GB M.2 SATA SSD,Lenovo ThinkPad 512GB M.2 SATA SSD,$57.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT021,Lenovo,Consumable,SSD,"Lenovo 256GB SSD, M.2, 2280, SATA, OPAL, LiteOn - 00JT021","Lenovo 256GB SSD, M.2, 2280, SATA, OPAL, LiteOn - 00JT021",$68.98,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT069,Lenovo,Consumable,SSD,"Lenovo 00JT069 256GB SATA 6Gb/s 2.5"" SFF MLC SSD","Lenovo 00JT069 256GB SATA 6Gb/s 2.5"" SFF MLC SSD",,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT067,Lenovo,Consumable,SSD,"Lenovo 512GB SATA III 2.5"" 7mm SSD Drive (PM841)","Lenovo 512GB SATA III 2.5"" 7mm SSD Drive (PM841)",$349.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT074,Lenovo,Consumable,SSD,Lenovo 00JT074 512GB PCIe NVMe M.2 2280 SSD,Lenovo 00JT074 512GB PCIe NVMe M.2 2280 SSD,$89.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT464,Lenovo,Consumable,Network Card,Intel Dual Band Wireless-AC 7265NGW,Intel Dual Band Wireless-AC 7265NGW,,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT469,Lenovo,Consumable,Network Card,Intel Dual Band Wireless-AC 7265NGW,Intel Dual Band Wireless-AC 7265NGW,$3.82,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT471,Lenovo,Consumable,Network Card,Lenovo Wireless WiFi Card QCNFA34AC 00JT471,Lenovo Wireless WiFi Card QCNFA34AC 00JT471,$3.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT480,Lenovo,Consumable,Network Card,Lenovo Wireless Card (Intel 8260 AC NV) 00JT480,Lenovo Wireless Card (Intel 8260 AC NV) 00JT480,$4.67,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT489,Lenovo,Consumable,Network Card,Lenovo Wireless Card Intel 8260NGW 802.11ac (8260),Lenovo Wireless Card Intel 8260NGW 802.11ac (8260),$4.50,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT530,Lenovo,Consumable,Network Card,Lenovo ThinkPad Wireless WiFi Card Intel 8260NGW,Lenovo ThinkPad Wireless WiFi Card Intel 8260NGW,$44.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT535,Lenovo,Consumable,Network Card,Intel Wireless-AC 7265NGW (7265NGW),Intel Wireless-AC 7265NGW (7265NGW),,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT542,Lenovo,Consumable,Network Card,Sierra Wireless EM7455 Qualcomm 4G LTE WWAN Module,Sierra Wireless EM7455 Qualcomm 4G LTE WWAN Module,$26.40,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT532,Lenovo,Consumable,Network Card,Intel Dual Band Wireless-AC 8260 8260NGW BT NGFF,Intel Dual Band Wireless-AC 8260 8260NGW BT NGFF,,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT804,Lenovo,Consumable,Motherboard,ThinkPad X1 Carbon Gen 4 Motherboard,ThinkPad X1 Carbon Gen 4 Motherboard,,2026-04-25 02:16:53,2026-04-25 02:16:53
00JT811,Lenovo,Consumable,Motherboard,Lenovo ThinkPad X1 Yoga Intel i7-6600U 16G Motherboard,Lenovo ThinkPad X1 Yoga Intel i7-6600U 16G Motherboard,$481.37,2026-04-25 02:16:53,2026-04-25 02:16:53
00KT009,Lenovo,Consumable,SSD,"Lenovo 00KT009 256GB 2.5"" SATA SSD Solid State Drive Samsung PM871 MZ-7LN2560","Lenovo 00KT009 256GB 2.5"" SATA SSD Solid State Drive Samsung PM871 MZ-7LN2560",$129.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00KT010,Lenovo,Consumable,SSD,"Lenovo 512GB SATA 6Gb/s 2.5"" SFF SSD","Lenovo 512GB SATA 6Gb/s 2.5"" SFF SSD",$199.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00KT011,Lenovo,Consumable,SSD,"Samsung PM871 2.5"" SATA 6Gb/s SSD 256GB","Samsung PM871 2.5"" SATA 6Gb/s SSD 256GB",$315.56,2026-04-25 02:16:53,2026-04-25 02:16:53
00KT292,Lenovo,Consumable,Motherboard,Lenovo ThinkCentre M93Z Motherboard IQ87SE,Lenovo ThinkCentre M93Z Motherboard IQ87SE,,2026-04-25 02:16:53,2026-04-25 02:16:53
00KT293,Lenovo,Consumable,Motherboard,Lenovo ThinkCentre M93Z IQ87SE Motherboard,Lenovo ThinkCentre M93Z IQ87SE Motherboard,$55.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00LA804,Lenovo,Consumable,Processor,Lenovo Thinkstation P500 P700 Prozessorkühler (CPU Cooler),Lenovo Thinkstation P500 P700 Prozessorkühler (CPU Cooler),,2026-04-25 02:16:53,2026-04-25 02:16:53
00LA806,Lenovo,Consumable,Processor,Intel Xeon E5-2630V3 8 Core Processor 2.4GHz 20MB 85W,Intel Xeon E5-2630V3 8 Core Processor 2.4GHz 20MB 85W,$295.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00LA808,Lenovo,Consumable,Processor,CPU Heatsink for ThinkServer TD350,CPU Heatsink for ThinkServer TD350,$14.30,2026-04-25 02:16:53,2026-04-25 02:16:53
00LF020,Lenovo,Consumable,Network Card,I210-T1 1G single port NIC adapter,I210-T1 1G single port NIC adapter,$135.94,2026-04-25 02:16:53,2026-04-25 02:16:53
00LF276,Lenovo,Consumable,Hard Drive,Lenovo Seagate Exos 7E8 4TB ST4000NM0035 SH20L01492,Lenovo Seagate Exos 7E8 4TB ST4000NM0035 SH20L01492,$179.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00NY490,Lenovo,Consumable,Battery,Lenovo ThinkPad P50 P51 P52 Battery 00NY490,Lenovo ThinkPad P50 P51 P52 Battery 00NY490,,2026-04-25 02:16:53,2026-04-25 02:16:53
00NY492,Lenovo,Consumable,Battery,Lenovo 00NY492 Li-ion Battery (ThinkPad P50/P51),Lenovo 00NY492 Li-ion Battery (ThinkPad P50/P51),$62.19,2026-04-25 02:16:53,2026-04-25 02:16:53
00NY493,Lenovo,Consumable,Battery,Lenovo ThinkPad P50 11.25V 90WH 9Cell Battery 00NY493,Lenovo ThinkPad P50 11.25V 90WH 9Cell Battery 00NY493,$157.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00NY639,Lenovo,Consumable,Battery,Lenovo 00NY639 ThinkPad Battery (11.4V 44Wh),Lenovo 00NY639 ThinkPad Battery (11.4V 44Wh),$65.43,2026-04-25 02:16:53,2026-04-25 02:16:53
00NY692,Lenovo,Consumable,Display,"Lenovo 00NY692 15.6"" FHD IPS AG LCD Screen Display","Lenovo 00NY692 15.6"" FHD IPS AG LCD Screen Display",,2026-04-25 02:16:53,2026-04-25 02:16:53
00NY744,Lenovo,Consumable,Motherboard,Lenovo ThinkPad 10 Intel Atom X7 Z8700 4GB RAM 128GB Motherboard,Lenovo ThinkPad 10 Intel Atom X7 Z8700 4GB RAM 128GB Motherboard,,2026-04-25 02:16:53,2026-04-25 02:16:53
00NY939,Lenovo,Consumable,Motherboard,Lenovo ThinkPad Yoga 260 Motherboard i3-6100U,Lenovo ThinkPad Yoga 260 Motherboard i3-6100U,$46.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00PA124,Lenovo,Consumable,Keyboard,Lenovo ThinkPad Yoga 260 Backlit Keyboard,Lenovo ThinkPad Yoga 260 Backlit Keyboard,$10.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00NY947,Lenovo,Consumable,Motherboard,Lenovo ThinkPad Yoga 260 i7-6500U Motherboard (LA-C581P),Lenovo ThinkPad Yoga 260 i7-6500U Motherboard (LA-C581P),$659.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00PA206,Lenovo,Consumable,Keyboard,Lenovo ThinkPad Yoga 260 Series US Backlit Keyboard,Lenovo ThinkPad Yoga 260 Series US Backlit Keyboard,$99.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00PA288,Lenovo,Consumable,Keyboard,Lenovo ThinkPad P50 P70 US Backlit Keyboard 00PA288,Lenovo ThinkPad P50 P70 US Backlit Keyboard 00PA288,$119.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00PA370,Lenovo,Consumable,Keyboard,Lenovo ThinkPad P50 P70 Backlit Keyboard,Lenovo ThinkPad P50 P70 Backlit Keyboard,,2026-04-25 02:16:53,2026-04-25 02:16:53
00PA847,Lenovo,Consumable,Keyboard,Lenovo ThinkPad Yoga 12 US Backlit Keyboard,Lenovo ThinkPad Yoga 12 US Backlit Keyboard,$69.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00PA934,Lenovo,Consumable,Hard Drive,"Seagate 500GB SATA 2.5"" 7200RPM HDD Hard Drive ST500LM021","Seagate 500GB SATA 2.5"" 7200RPM HDD Hard Drive ST500LM021",$136.21,2026-04-25 02:16:53,2026-04-25 02:16:53
00PC208,Lenovo,Consumable,Camera,ThinkCentre M700z 720P 1MIC Z Camera SC20H46182,ThinkCentre M700z 720P 1MIC Z Camera SC20H46182,,2026-04-25 02:16:53,2026-04-25 02:16:53
00PA998,Lenovo,Consumable,SSD,Lenovo 256GB Triple-Level Cell SATA 6Gb/s 2.5-Inch Solid State Drive,Lenovo 256GB Triple-Level Cell SATA 6Gb/s 2.5-Inch Solid State Drive,$62.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00PC550,Lenovo,Consumable,Hard Drive,Lenovo 00PC550 500GB 7.2K RPM SATA 3.5 Inch Hard Drive,Lenovo 00PC550 500GB 7.2K RPM SATA 3.5 Inch Hard Drive,$43.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00PC551,Lenovo,Consumable,Hard Drive,"Lenovo 00PC551 Western Digital 1TB 7.2K SATA 3.5"" Hard Drive","Lenovo 00PC551 Western Digital 1TB 7.2K SATA 3.5"" Hard Drive",$47.55,2026-04-25 02:16:53,2026-04-25 02:16:53
00PC557,Lenovo,Consumable,Hard Drive,"Lenovo 1TB 5400 RPM SATA 7mm 2.5"" Hard Drive","Lenovo 1TB 5400 RPM SATA 7mm 2.5"" Hard Drive",,2026-04-25 02:16:53,2026-04-25 02:16:53
00PC552,Lenovo,Consumable,Hard Drive,Lenovo 00PC552 2TB 7200RPM SATA 6Gb/s 3.5-inch Hard Drive,Lenovo 00PC552 2TB 7200RPM SATA 6Gb/s 3.5-inch Hard Drive,,2026-04-25 02:16:53,2026-04-25 02:16:53
00PC757,Lenovo,Consumable,Power Adapter,Lenovo 00PC757 AC Adapter 65W 20V 3.25A,Lenovo 00PC757 AC Adapter 65W 20V 3.25A,$19.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00PC761,Lenovo,Consumable,Power Adapter,Lenovo 170W AC Adapter 20V 8.5A (00PC761),Lenovo 170W AC Adapter 20V 8.5A (00PC761),$23.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00PC758,Lenovo,Consumable,Power Adapter,Lenovo AC Adapter 90W 00PC758,Lenovo AC Adapter 90W 00PC758,$64.05,2026-04-25 02:16:53,2026-04-25 02:16:53
00PC762,Lenovo,Consumable,Power Adapter,Lenovo AC Adapter 135W,Lenovo AC Adapter 135W,$40.52,2026-04-25 02:16:53,2026-04-25 02:16:53
00PH128,Lenovo,Consumable,Mouse,Lenovo MSU1175 USB Optical Wheel Mouse,Lenovo MSU1175 USB Optical Wheel Mouse,$24.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00PH395,Lenovo,Consumable,SSD,"Lenovo 256GB 2.5"" 7mm SATA6G SSD (00PH395)","Lenovo 256GB 2.5"" 7mm SATA6G SSD (00PH395)",$259.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP000,Lenovo,Consumable,SSD,"Lenovo 00UP000 256GB SATA 6Gb/s 2.5"" SFF TLC SSD","Lenovo 00UP000 256GB SATA 6Gb/s 2.5"" SFF TLC SSD",,2026-04-25 02:16:53,2026-04-25 02:16:53
00PH397,Lenovo,Consumable,SSD,Lenovo 512GB TLC SATA 6Gb/s 2.5-inch Solid State Drive,Lenovo 512GB TLC SATA 6Gb/s 2.5-inch Solid State Drive,,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP145,Lenovo,Consumable,Motherboard,Lenovo ThinkPad Yoga 14 (type 20FY) Yoga 460 i7-6500U Motherboard,Lenovo ThinkPad Yoga 14 (type 20FY) Yoga 460 i7-6500U Motherboard,,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP246,Lenovo,Consumable,Motherboard,"Lenovo ThinkPad E460 i3-6100U,UMA,TPM Motherboard","Lenovo ThinkPad E460 i3-6100U,UMA,TPM Motherboard",$108.53,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP305,Lenovo,Consumable,SSD,"Cobra SSD 128G, Lite-on V2S","Cobra SSD 128G, Lite-on V2S",,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP415,Lenovo,Consumable,SSD,Lenovo 00UP415 512GB M.2 SATA SSD,Lenovo 00UP415 512GB M.2 SATA SSD,$57.99,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP338,Lenovo,Consumable,SSD,"Lenovo 00UP338 128GB SATA 6Gb/s 2.5"" SFF MLC SSD","Lenovo 00UP338 128GB SATA 6Gb/s 2.5"" SFF MLC SSD",,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP421,Lenovo,Consumable,SSD,Lenovo 00UP421 256GB M.2 2280 SATA SSD,Lenovo 00UP421 256GB M.2 2280 SATA SSD,$68.98,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP420,Lenovo,Consumable,SSD,Lenovo 00UP420 Samsung MZNTY128HDHP-000L1 128GB Solid State Drive M.2 2280 SATA,Lenovo 00UP420 Samsung MZNTY128HDHP-000L1 128GB Solid State Drive M.2 2280 SATA,$199.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP424,Lenovo,Consumable,SSD,"Lenovo 512GB SATA 6Gb/s 2.5"" TLC SSD","Lenovo 512GB SATA 6Gb/s 2.5"" TLC SSD",,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP436,Lenovo,Consumable,SSD,Lenovo 00UP436 256GB M.2 NVME PCIe 3.0X4 Solid State Drive,Lenovo 00UP436 256GB M.2 NVME PCIe 3.0X4 Solid State Drive,$26.27,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP433,Lenovo,Consumable,SSD,Lenovo 256GB M.2 2280 PCIe NVMe SSD - Opal 2.0 Encryption,Lenovo 256GB M.2 2280 PCIe NVMe SSD - Opal 2.0 Encryption,$169.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP437,Lenovo,Consumable,SSD,Lenovo 512GB M.2 2280 PCIe SSD,Lenovo 512GB M.2 2280 PCIe SSD,$189.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP448,Lenovo,Consumable,SSD,Lenovo 00UP448 128GB M.2 2280 PCIe NVMe Solid State Drive,Lenovo 00UP448 128GB M.2 2280 PCIe NVMe Solid State Drive,$92.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP439,Lenovo,Consumable,SSD,Lenovo 00UP439 256GB M.2 2280 PCIe SSD,Lenovo 00UP439 256GB M.2 2280 PCIe SSD,$245.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP461,Lenovo,Consumable,SSD,Lenovo ThinkPad 256GB OPAL 2.0 SSD,Lenovo ThinkPad 256GB OPAL 2.0 SSD,,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP471,Lenovo,Consumable,SSD,Lenovo 512GB M.2 2280 TLC PCIe NVMe Solid State Drive,Lenovo 512GB M.2 2280 TLC PCIe NVMe Solid State Drive,$74.98,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP476,Lenovo,Consumable,SSD,Lenovo 00UP476 128GB Solid State Drive - SATA - M.2 2280 - 6Gbps - TLC - Internal,Lenovo 00UP476 128GB Solid State Drive - SATA - M.2 2280 - 6Gbps - TLC - Internal,,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP488,Lenovo,Consumable,SSD,Lenovo 00UP488 256GB M.2 NVMe SSD PCIe Gen3 x4 (MZ-VLB2560),Lenovo 00UP488 256GB M.2 NVMe SSD PCIe Gen3 x4 (MZ-VLB2560),$322.24,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP490,Lenovo,Consumable,SSD,Lenovo 00UP490 512GB SSD M.2 2280 PCIe NVMe,Lenovo 00UP490 512GB SSD M.2 2280 PCIe NVMe,$89.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP492,Lenovo,Consumable,SSD,SSD M.2 2280 PCIe NVMe 1024GB OPAL 2.0 FRU,SSD M.2 2280 PCIe NVMe 1024GB OPAL 2.0 FRU,,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP641,Lenovo,Consumable,SSD,Lenovo 256GB TLC PCI Express 3.0 x4 NVMe (SED) M.2 2280 Internal Solid State Drive,Lenovo 256GB TLC PCI Express 3.0 x4 NVMe (SED) M.2 2280 Internal Solid State Drive,$74.98,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP633,Lenovo,Consumable,SSD,"Lenovo 00UP633 256GB SATA 6Gb/s 2.5"" SFF TLC SSD","Lenovo 00UP633 256GB SATA 6Gb/s 2.5"" SFF TLC SSD",$307.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP646,Lenovo,Consumable,SSD,Lenovo 00UP646 256GB SSD M.2 2280 PCIe 3x4,Lenovo 00UP646 256GB SSD M.2 2280 PCIe 3x4,$17.98,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP650,Lenovo,Consumable,SSD,Lenovo ThinkPad 128GB M.2 2242 NVMe PCIe 3x2 SSD,Lenovo ThinkPad 128GB M.2 2242 NVMe PCIe 3x2 SSD,$162.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP651,Lenovo,Consumable,SSD,Lenovo 00UP651 256GB PCIe 3.0 x2 NVMe M.2 2242 TLC SSD,Lenovo 00UP651 256GB PCIe 3.0 x2 NVMe M.2 2242 TLC SSD,$120.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP680,Lenovo,Consumable,SSD,Lenovo SSD SN520 128GB M.2-2242 PCIe NVMe,Lenovo SSD SN520 128GB M.2-2242 PCIe NVMe,$89.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP666,Lenovo,Consumable,SSD,"Lenovo Drive SSD-CS15B(7mm) FRU SSD 256GB 7mm SanDisk 2.5""X600-256 OPAL 6Gb/s","Lenovo Drive SSD-CS15B(7mm) FRU SSD 256GB 7mm SanDisk 2.5""X600-256 OPAL 6Gb/s",,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP682,Lenovo,Consumable,SSD,"Lenovo 256GB SSD, M.2 2280, PCIe 3x4, OPAL, WD","Lenovo 256GB SSD, M.2 2280, PCIe 3x4, OPAL, WD",,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP681,Lenovo,Consumable,SSD,Lenovo 00UP681 256GB M.2 PCIe NVMe 2242 Gen3x2 Solid State SSD,Lenovo 00UP681 256GB M.2 PCIe NVMe 2242 Gen3x2 Solid State SSD,$149.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP696,Lenovo,Consumable,SSD,Lenovo 128GB M.2 SSD (Kioxia KBG40ZMT128G),Lenovo 128GB M.2 SSD (Kioxia KBG40ZMT128G),$89.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP686,Lenovo,Consumable,SSD,Lenovo 128GB M.2 PCIe NVMe SSD 2242,Lenovo 128GB M.2 PCIe NVMe SSD 2242,$17.98,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP703,Lenovo,Consumable,SSD,Lenovo 00UP703 512GB M.2 2280 PCIe SSD,Lenovo 00UP703 512GB M.2 2280 PCIe SSD,$354.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP702,Lenovo,Consumable,SSD,Lenovo 00UP702 256GB M.2 2280 PCIe NVMe SSD,Lenovo 00UP702 256GB M.2 2280 PCIe NVMe SSD,,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP706,Lenovo,Consumable,SSD,Lenovo 256GB PCIe 3.0 x4 NVMe M.2 2280 TLC SSD,Lenovo 256GB PCIe 3.0 x4 NVMe M.2 2280 TLC SSD,$29.00,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP710,Lenovo,Consumable,SSD,Lenovo 128GB TLC SATA 6Gbps 2.5-inch Internal Solid State Drive (SSD),Lenovo 128GB TLC SATA 6Gbps 2.5-inch Internal Solid State Drive (SSD),,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP711,Lenovo,Consumable,SSD,"Lenovo 00UP711 256GB SATA 6Gbps 2.5"" TLC SSD","Lenovo 00UP711 256GB SATA 6Gbps 2.5"" TLC SSD",,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP733,Lenovo,Consumable,SSD,Lenovo 00UP733 512GB SSD M.2 2280 PCIe3x4 NVMe,Lenovo 00UP733 512GB SSD M.2 2280 PCIe3x4 NVMe,$354.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP730,Lenovo,Consumable,SSD,Lenovo 128GB M.2 2242 PCIe3x2 UMIS SSD,Lenovo 128GB M.2 2242 PCIe3x2 UMIS SSD,$50.66,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP734,Lenovo,Consumable,SSD,Lenovo 00UP734 256GB M.2 2280 PCIe NVMe SSD,Lenovo 00UP734 256GB M.2 2280 PCIe NVMe SSD,$236.95,2026-04-25 02:16:53,2026-04-25 02:16:53
00UP735,Lenovo,Consumable,SSD,Lenovo 00UP735 512GB SSD M.2 NVME 80 OPAL PM981A,Lenovo 00UP735 512GB SSD M.2 NVME 80 OPAL PM981A,$39.01,2026-04-25 02:16:53,2026-04-25 02:16:53
